#Time, VDD, VSS, VSIG
5.0587021113599E-9,0.9471886557924436,0.05281134419124924,0.8578607933365807
5.0597021113599E-9,0.946640099428558,0.05335990058773601,0.8647944110730217
5.0617021113599E-9,0.9456430664457566,0.05435693353844866,0.8776711296792447
5.06337487434879E-9,0.9449050557184013,0.05509494429701646,0.8874917951811845
5.065223391396546E-9,0.9441817324335757,0.055818267550771704,0.8974311319512893
5.067071908444303E-9,0.943547072577963,0.05645292743804709,0.9064923953445029
5.068920425492059E-9,0.9429932212237108,0.05700677876026968,0.9147531572223124
5.0707689425398156E-9,0.942513017493568,0.05748698252259438,0.9222841364953551
5.072617459587572E-9,0.94209993300198,0.05790006698186475,0.9291498045354122
5.074465976635328E-9,0.9417480162244009,0.0582519837913011,0.935408937103336
5.076314493683085E-9,0.9414518412903073,0.05854815869429057,0.9411151175178668
5.078163010730841E-9,0.9412064617879271,0.058793538227643966,0.9463171953728781
5.080011527778598E-9,0.9410073681676714,0.058992631816599285,0.9510597047300455
5.081860044826355E-9,0.9408504493866162,0.059149550628944156,0.9553832453670151
5.083708561874111E-9,0.940731957464655,0.059268042519859045,0.9593248303448658
5.0874055959696234E-9,0.9405955291061443,0.05940447090942046,0.9662075542733662
5.090548395479853E-9,0.9405726959292169,0.05942730405519328,0.9711308661987901
5.093972667807831E-9,0.9406291416071986,0.05937085840832938,0.9756838778693571
5.099601812730627E-9,0.9408704461553673,0.0591295538291146,0.9816834950091387
5.104041783923346E-9,0.941167711916542,0.05883228809895333,0.9853434675063963
5.10974225388599E-9,0.9416528380441085,0.058347161940364364,0.9889998343637824
5.118048871464006E-9,0.9425119399985643,0.05748806001695919,0.9927829084959979
5.1245139023315294E-9,0.9432718707435622,0.05672812924091426,0.9947912316255763
5.134543132049015E-9,0.9445487186439652,0.055451281371562626,0.996879588192094
5.149562413359306E-9,0.9465912873942574,0.05340871259021802,0.9985831943596178
5.160796010805099E-9,0.9481743516754567,0.05182564834007843,0.9992044766414744
5.18002879096959E-9,0.9509186614969105,0.049081338487547026,0.9997210542765398
5.19930929515434E-9,0.9536767099128606,0.04632329010268224,0.9999024714361507
5.21612818321546E-9,0.9560706220545946,0.04392937792986315,0.9999601804539593
5.235494995776904E-9,0.958805691837364,0.04119430817817903,0.9999861279265146
5.2549096867377586E-9,0.9615217458472511,0.03847825413720601,0.9999951610895219
5.274372315207157E-9,0.9642174864468595,0.035782513568683366,0.9999982959926027
5.293882940294237E-9,0.9668923440044006,0.03310765598005656,0.9999993805289962
5.313441621108132E-9,0.9695460053002656,0.030453994715277287,0.9999997545501084
5.333048416757976E-9,0.9721782479317899,0.027821752052667285,0.9999998831309596
5.3527033863529085E-9,0.9747888828171316,0.025211117198411237,0.9999999271946497
5.3724065890020595E-9,0.9773777338587106,0.022622266125746335,0.9999999422470583
5.39178072776094E-9,0.979895855352773,0.02010414466276981,0.9999999473067231
5.410611492231652E-9,0.9823172577550899,0.017682742229367263,0.9999999490308724
5.429124772785261E-9,0.9846727903929501,0.015327209622592734,0.9999999496441273
5.446449831284232E-9,0.9868546760824995,0.013145323901957636,0.999999949859236
5.46292411400635E-9,0.9889092981370781,0.01109070187846902,0.9999999499413629
5.478467071939191E-9,0.9908298115666379,0.00917018841780666,0.999999949974182
5.492091344294766E-9,0.9924989284077799,0.007501071607780122,0.9999999499873025
5.504043671468541E-9,0.9939522109903696,0.006047788994070367,0.9999999499931461
5.513909221253648E-9,0.9951440232675496,0.004855976748003271,0.9999999499958591
5.5208079875697264E-9,0.9959732772042961,0.004026722780188422,0.9999999499970781
5.526863900623025E-9,0.9966984013557195,0.0033015986597750534,0.9999999499978471
5.533322391359815E-9,0.9974688300302093,0.002531169954252304,0.9999999499984463
5.540113562348086E-9,0.9982757181472052,0.0017242818683534849,0.9999999499988981
5.546887996148538E-9,0.9990773252693753,9.226747150452136E-4,0.999999949999218
5.5535829677186635E-9,0.9998663013807266,1.3369863488317296E-4,0.999999949999443
5.560272029667718E-9,1.000651378173311,-6.513781889209757E-4,0.9999999499996033
5.566990700769298E-9,1.001436709702228,-0.0014367096866076717,0.9999999499997181
5.573731086994917E-9,1.0022213385689405,-0.002221338584591604,0.9999999499998001
5.5804838940713655E-9,1.0030041606695757,-0.0030041606539352624,0.9999999499998586
5.587250440453538E-9,1.0037853123154579,-0.003785312331108177,0.9999999499999003
5.594035072953401E-9,1.0045652748325764,-0.004565274816925784,0.9999999499999299
5.600840274489202E-9,1.0053443081070972,-0.005344308122747883,0.999999949999951
5.607667354131189E-9,1.006122533810775,-0.006122533795124454,0.999999949999966
5.6145178545147645E-9,1.0069000973869888,-0.0069000974026293665,0.9999999499999767
5.621393735313246E-9,1.0076771884070783,-0.007677188391467688,0.9999999499999842
5.628297071802726E-9,1.0084540054337459,-0.008454005449366598,0.9999999499999895
5.635229941323471E-9,1.009230743267421,-0.00923074325180018,0.9999999499999933
5.64219447929477E-9,1.0100075988942399,-0.01000759890985059,0.999999949999996
5.6491929309292E-9,1.0107847772881964,-0.010784777272575303,0.9999999499999979
5.656227660119406E-9,1.0115624918306638,-0.011562491846303712,0.9999999499999992
5.6633011498833965E-9,1.012340964269745,-0.012340964254134213,0.9999999500000002
5.67041601280923E-9,1.0131204252640387,-0.01312042527965944,0.9999999500000009
5.6775750076102476E-9,1.0139011160515787,-0.013901116035967363,0.9999999500000013
5.684781056412533E-9,1.0146832896387068,-0.014683289654326947,0.9999999500000016
5.692037262712959E-9,1.0154672124974735,-0.015467212481824644,0.9999999500000019
5.699346931700443E-9,1.0162531659490004,-0.016253165964649173,0.9999999500000021
5.706713593796283E-9,1.017041448313155,-0.01704144829750601,0.9999999500000022
5.714141031707514E-9,1.0178323768406448,-0.017832376856303064,0.9999999500000022
5.721633311471531E-9,1.0186262904628214,-0.01862629044712631,0.9999999500000022
5.729194818301163E-9,1.019423552423595,-0.019423552439271498,0.9999999500000022
5.7368302982558574E-9,1.0202245538799541,-0.02022455386426852,0.9999999500000023
5.744544906966598E-9,1.0210297175676386,-0.021029717583324715,0.9999999500000024
5.752344266941783E-9,1.0218395026588671,-0.021839502643181366,0.9999999500000024
5.7602345353966584E-9,1.0226544099657287,-0.022654409981405447,0.9999999500000024
5.768222485102957E-9,1.023474988695603,-0.023474988679908437,0.9999999500000024
5.776315601484076E-9,1.024301844016632,-0.02430184403236035,0.9999999500000024
5.7845222001699294E-9,1.0251356467796189,-0.025135646763865316,0.9999999500000024
5.7928515705827815E-9,1.0259771448447443,-0.02597714486049806,0.9999999500000024
5.801314153016457E-9,1.0268271776260693,-0.026827177610315608,0.9999999500000024
5.809921759343331E-9,1.027686693672386,-0.02768669368813939,0.9999999500000024
5.818687851325751E-9,1.0285567734314918,-0.02855677341573048,0.9999999500000024
5.827627896139477E-9,1.0294386577894703,-0.02943865780524711,0.9999999500000024
5.836759827138171E-9,1.030333785682114,-0.030333785666321632,0.9999999500000024
5.846104650787889E-9,1.0312438431146338,-0.031243843130448246,0.9999999500000024
5.855687260975188E-9,1.0321708296050671,-0.03217082958925271,0.9999999500000024
5.865537554721463E-9,1.0331171487384774,-0.033117148754291885,0.9999999500000024
5.875691998325923E-9,1.0340857360514943,-0.03408573603567299,0.9999999500000024
5.886195888729759E-9,1.035080243304895,-0.03508024332070927,0.9999999500000024
5.8971067294877885E-9,1.0361053145649404,-0.03610531454912585,0.9999999500000024
5.90849947668804E-9,1.0371670150952668,-0.03716701511108162,0.9999999500000024
5.9204751001511006E-9,1.0382735328076687,-0.038273532791854144,0.9999999500000024
5.933175440842054E-9,1.039436396278211,-0.039436396294025705,0.9999999500000024
5.946811129373315E-9,1.0406727666149453,-0.04067276659913082,0.9999999500000024
5.961719994940962E-9,1.0420102357340717,-0.04201023574989098,0.9999999500000024
5.978509652809856E-9,1.0434985478319034,-0.04349854781608893,0.9999999500000024
5.9985024190969805E-9,1.0452461758258786,-0.045246175841696705,0.9999999500000024
6.00500001063461E-9,1.0458084005092159,-0.0458084004933734,0.9999999500000024
6.014000000000001E-9,1.0465825080397193,-0.04658250805556148,0.9999999500000024
6.015000000000001E-9,1.0442299291236115,-0.044229929108395856,0.9756097073468198
6.0160000000000016E-9,1.0396741972437873,-0.03967419724390396,0.929152102403752
6.017000000000002E-9,1.035342403292355,-0.035342403289861685,0.884906764468081
6.018000000000002E-9,1.0312238800183942,-0.031223880018445227,0.8427683474868192
6.019715864575116E-9,1.0244580885313956,-0.024458088532902187,0.7734385445092262
6.0208902213791E-9,1.0201646477970596,-0.020164647798412025,0.7293192006693692
6.021890221379101E-9,1.0167103220622826,-0.016710322056280164,0.6937426549988367
6.022890221379101E-9,1.0134316513303347,-0.013431651338649809,0.659901550665181
6.0240952730773635E-9,1.0097015648346876,-0.009701564826457225,0.6213035909546162
6.025380852278033E-9,1.0059736341458483,-0.005973634154189339,0.5826104218766538
6.026518539235032E-9,1.0028787060672775,-0.002878706058807161,0.5503855544933853
6.0275185392350325E-9,1.0003077998072814,-3.07799813475632E-4,0.5235374797938018
6.028589111361596E-9,0.9977021083191993,0.0022978916848852868,0.496243747185627
6.029589111361597E-9,0.995398480216627,0.004601519779238546,0.4720367363859861
6.030589111361597E-9,0.993214347715257,0.006785652289117121,0.44901055543905105
6.0315891113615974E-9,0.9911438781292272,0.00885612186412021,0.42710760288578253
6.032589111361598E-9,0.9891815233343348,0.01081847667465448,0.4062730870945484
6.033589111361598E-9,0.9873220057941122,0.012677994196100105,0.3864548891963656
6.034589111361598E-9,0.9855603054783685,0.014439694531388367,0.3676034327062279
6.035589111361599E-9,0.9838916471633313,0.01610835282717799,0.3496715595043693
6.036589111361599E-9,0.9823114886388264,0.01768851137189694,0.33261441186722207
6.037589111361599E-9,0.980815509188179,0.019184490801097617,0.3163893202529628
6.0385891113615996E-9,0.9793995989417293,0.020600401067868087,0.3009556965609341
6.0395891113616E-9,0.9780598484309824,0.021940151559393835,0.2862749325979244
6.0405891113616E-9,0.9767925389715167,0.023207461039235266,0.27231030349731195
6.0415891113616005E-9,0.9755941331986326,0.024405866788227513,0.2590268758494709
6.042589111361601E-9,0.9744612663902391,0.02553873362504726,0.2463914203136207
6.043589111361601E-9,0.9733907378549378,0.02660926212867393,0.2343723284925127
6.044589111361601E-9,0.9723795031478385,0.02762049686739351,0.2229395338620098
6.045589111361602E-9,0.9714246662115906,0.02857533377188758,0.21206443655776058
6.046589111361602E-9,0.9705234723854342,0.02947652763331442,0.20171983183081585
6.047589111361602E-9,0.9696733012504039,0.03032669873076069,0.19187984199321548
6.048589111361603E-9,0.9688716603537023,0.03112833966555868,0.1825198516833029
6.049589111361603E-9,0.9681161786785774,0.031883821301596414,0.17361644628882922
6.050589111361603E-9,0.9674046010183375,0.03259539900145365,0.16514735337380854
6.0515891113616036E-9,0.9667347820233373,0.03326521795686728,0.15709138696259992
6.052589111361604E-9,0.9661046811497693,0.033895318870589164,0.1494283945418392
6.053589111361604E-9,0.9655123572367065,0.03448764274293058,0.14213920664764265
6.0545891113616045E-9,0.9649559639716082,0.03504403604874583,0.13520558891197132
6.056589111361604E-9,0.9639432539143112,0.03605674606486678,0.12232887030717773
6.058261874350588E-9,0.9631921278560042,0.03680787216521209,0.11250820480580213
6.060110391398386E-9,0.9624543077212986,0.0375456922574737,0.10256886803663354
6.061958908446184E-9,0.9618051473658711,0.03819485265536137,0.0935076046442923
6.063807425493982E-9,0.961236791859004,0.038763208119610024,0.08524684276729518
6.0656559425417805E-9,0.9607420803636231,0.039257919657758156,0.07771586349500884
6.067504459589579E-9,0.9603144844920267,0.039685515486743206,0.07085019545565564
6.069352976637377E-9,0.9599480527593816,0.040051947261772976,0.06459106288838654
6.071201493685175E-9,0.9596373592928078,0.04036264068618636,0.05888488247446434
6.073050010732973E-9,0.959377457720974,0.04062254229957732,0.05368280462001885
6.074898527780771E-9,0.959163838492268,0.040836161487536375,0.048940295263377044
6.076747044828569E-9,0.9589923906018513,0.041007609418346684,0.04461675462689564
